"","state","wave","covid","deport","wall","dreamers","grpfav","mortality","age","gender","no_highsch","college_deg","hispanic","black","household_income","china_tariffs","muslimban","economy","num_observations","representative","grpfav_avg"
"1117","TX",24,3.24644549763033,0.446153846153846,0.461756373937677,0.205056179775281,2.45179063360882,8.54422453046727,43.6018957345972,43.6018957345972,0.104265402843602,0.298578199052133,0.258293838862559,0.132701421800948,8.7035175879397,0.716216216216216,0.299065420560748,8.22,422,1,2.47219624335837
"1118","TX",25,3.29946524064171,0.430921052631579,0.479365079365079,0.183229813664596,2.43827160493827,8.50552538654856,44.8053333333333,44.8053333333333,0.152,0.322666666666667,0.237333333333333,0.157333333333333,9.04481792717087,0.753246753246753,0.425742574257426,8.43,375,1,2.47219624335837
"1119","TX",26,3.26252983293556,0.378125,0.430678466076696,0.176136363636364,2.49166666666667,8.44548234386224,44.4845605700713,44.4845605700713,0.0855106888361045,0.339667458432304,0.218527315914489,0.133016627078385,8.9426433915212,0.569767441860465,0.263636363636364,7.89,421,1,2.47219624335837
"1120","TX",27,3.30238726790451,0.417218543046358,0.449230769230769,0.184615384615385,2.4833836858006,8.43402895015547,43.9868073878628,43.9868073878628,0.131926121372032,0.321899736147757,0.24802110817942,0.155672823218997,8.65384615384615,0.675675675675676,0.314606741573034,7.7,379,1,2.47219624335837
"1121","TX",28,3.38074398249453,0.410764872521246,0.428571428571429,0.189526184538653,2.62469135802469,8.42156296040099,40.635775862069,40.635775862069,0.15948275862069,0.344827586206897,0.28448275862069,0.116379310344828,8.8719646799117,0.658823529411765,0.293577981651376,7.29,464,1,2.47219624335837
"1122","TX",29,3.22380952380952,0.413897280966767,0.450704225352113,0.195906432748538,2.51515151515152,8.43141741439483,43.3657957244656,43.3657957244656,0.0831353919239905,0.304038004750594,0.244655581947743,0.123515439429929,8.8,0.746835443037975,0.365591397849462,6.49,421,1,2.47219624335837
"1123","TX",30,3.31099195710456,0.407284768211921,0.415584415584416,0.194174757281553,2.57703927492447,8.4595640785796,42.8213333333333,42.8213333333333,0.106666666666667,0.309333333333333,0.293333333333333,0.133333333333333,8.61428571428571,0.704225352112676,0.309278350515464,5.78,375,1,2.47219624335837
"1124","TX",31,3.25708061002179,0.439890710382514,0.480106100795756,0.218085106382979,2.39353099730458,8.41958036254924,41.6830835117773,41.6830835117773,0.182012847965739,0.271948608137045,0.278372591006424,0.19271948608137,8.45823927765237,0.688888888888889,0.31304347826087,5.49,467,1,2.47219624335837
"1125","TX",32,3.25933609958506,0.39344262295082,0.447236180904523,0.149144254278729,2.55773955773956,8.47886807709457,41.600414078675,41.600414078675,0.13871635610766,0.322981366459627,0.250517598343685,0.118012422360248,8.92584269662921,0.681318681318681,0.3,4.89,483,1,2.47219624335837
"1126","TX",33,3.24623115577889,0.438271604938272,0.476190476190476,0.226744186046512,2.40524781341108,8.54966038155374,43.7475,43.7475,0.0825,0.3175,0.27,0.1175,9.02631578947368,0.676470588235294,0.339805825242718,4.49,400,1,2.47219624335837
"1127","TX",34,3.34729064039409,0.41692789968652,0.433139534883721,0.187878787878788,2.49122807017544,8.59452453435256,41.8710462287105,41.8710462287105,0.138686131386861,0.294403892944039,0.32360097323601,0.155717761557178,8.48711340206185,0.708333333333333,0.313131313131313,4.25,411,1,2.47219624335837
"1128","TX",35,3.31034482758621,0.411764705882353,0.481735159817352,0.203791469194313,2.44418604651163,8.60226936377136,41.3927855711423,41.3927855711423,0.124248496993988,0.32064128256513,0.270541082164329,0.13627254509018,9.48510638297872,0.752380952380952,0.375,4,499,1,2.47219624335837
"1129","TX",36,3.3025641025641,0.460750853242321,0.46875,0.207430340557276,2.46223564954683,8.59987855803485,43.9413265306122,43.9413265306122,0.122448979591837,0.316326530612245,0.303571428571429,0.130102040816327,9.37431693989071,0.674698795180723,0.32,3.71,392,1,2.47219624335837
"1130","TX",37,3.31128404669261,0.466666666666667,0.487745098039216,0.21889400921659,2.41258741258741,8.62962862074603,43.2669245647969,43.2669245647969,0.121856866537718,0.330754352030948,0.218568665377176,0.121856866537718,9.02434077079108,0.72,0.311594202898551,2.85,517,1,2.47219624335837
"1131","TX",38,3.40151515151515,0.411003236245955,0.425531914893617,0.198198198198198,2.5536231884058,8.63692987301857,42.5925,42.5925,0.135,0.35,0.2325,0.1525,9.66756032171582,0.76,0.298969072164948,3.01,400,1,2.47219624335837
"1132","TX",39,3.40879120879121,0.450980392156863,0.444730077120823,0.194300518134715,2.46547314578005,8.70896990698095,44.554347826087,44.554347826087,0.0847826086956522,0.33695652173913,0.295652173913043,0.108695652173913,9.07762557077626,0.645569620253165,0.38135593220339,3.13,460,1,2.47219624335837
"1133","TX",40,3.38125,0.459317585301837,0.484184914841849,0.183879093198992,2.46731234866828,8.72988228482659,44.4244306418219,44.4244306418219,0.0869565217391304,0.343685300207039,0.285714285714286,0.157349896480331,8.83940042826552,0.625,0.312,3.47,483,1,2.47219624335837
"1134","TX",41,3.31020408163265,0.460526315789474,0.451219512195122,0.227941176470588,2.46919431279621,8.7216023446742,43.3727087576375,43.3727087576375,0.136456211812627,0.340122199592668,0.346232179226069,0.0977596741344195,9.6843220338983,0.64367816091954,0.25,2.96,491,1,2.47219624335837
"1135","UT",3,3.43859649122807,0.38,0.377777777777778,0.191489361702128,2.52173913043478,6.01126717440416,41.4137931034483,41.4137931034483,0.120689655172414,0.275862068965517,0.189655172413793,0.0517241379310345,9.78571428571429,0.777777777777778,0.176470588235294,3.09,58,1,2.45476420285483
"1136","UT",5,3.16981132075472,0.465116279069767,0.617021276595745,0.173913043478261,2.27659574468085,5.96100533962327,45.8363636363636,45.8363636363636,0.0181818181818182,0.381818181818182,0.0181818181818182,0,10.2545454545455,0.166666666666667,0.176470588235294,5.99,55,1,2.45476420285483
"1137","UT",7,3.21818181818182,0.272727272727273,0.452380952380952,0.106382978723404,2.68085106382979,5.9427993751267,41.1607142857143,41.1607142857143,0.0892857142857143,0.375,0.178571428571429,0.0535714285714286,8.23214285714286,0.636363636363636,0.347826086956522,6.3,56,1,2.45476420285483
"1138","UT",12,2.78181818181818,0.378378378378378,0.540540540540541,0.155555555555556,2.25,6.01615715969835,45.1636363636364,45.1636363636364,0.0727272727272727,0.309090909090909,0.109090909090909,0.0181818181818182,7.9811320754717,0.625,0.214285714285714,5.3,55,1,2.45476420285483
